Polarity,Review,Polarity_result
1,freuds the interpretation of dreams is a unique book his treatise on human dreams is truly a product of a brilliant mind but neither the process of creation itself nor not the results and findings it brought out are the true wonders of this book the great achievement of freuds theory is its immunity to criticism in other words it is virtually impossible to criticize the results and propositions inserted in this book his main tenet  a dream is a fulfillment of a desire  cannot be attacked in any intelligible way if one says for instance that an unpleasant dream or a bloody nightmare is clearly not the fulfillment of a desire freud would promptly mention masochism or self punishment or if one finally brings forth a dream that is surely not a desire fulfilled he might nonetheless say there is at least a desire accomplished viz the desire to destroy freuds dream theory,"{'neg': 0.153, 'neu': 0.571, 'pos': 0.276, 'compound': 0.9714}"
1,grandma and a brother thats just weird im a grandfather of a five year old granddaughter and i i bought my granddaughter the dollhouse and the full set of house furniture what the no wtf were they thinking simpletons rule the fricking world grandma grandpa brother sister idiotsthat said my granddaughter loves this entire set full on wonderful for her and yes if they came out with grandpa with a sister i would buy both sets throw the older brother away and give her the rest so maybe their not idiots just soulless vampires,"{'neg': 0.016, 'neu': 0.857, 'pos': 0.127, 'compound': 0.9095}"
-1,amazoncom sent the wrong size engine oil cooler than what i ordered rather than sending it back i made due but it didnt work out like i wanted it to because the cooler was wider than what i originally ordered,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.574}"
1,this is one of the best of marco polos josef strauss edition mika eichenholf allows to quick polkas to gallop fleetly the march has plenty of swagger the polkas mazur have poise and there is a lilt and a joy in the waltzes that make you welcome rather than dread the many repeats josef strauss often succeeded in creating dances in the minor key but there are none of them here what is here is his last composition the hesperusbahnen waltz published as op  after the fortythree year old composers death,"{'neg': 0.072, 'neu': 0.825, 'pos': 0.103, 'compound': 0.0387}"
1,i watched the velvet rope tour on hbo and it was the bomb it was the greatest tour that i have ever seen everything was choreographed pefectly the music was slammin and janet really communicated with her fans when she sang i get lonely nasty and you it sent me crazy i love you janet,"{'neg': 0.122, 'neu': 0.701, 'pos': 0.177, 'compound': 0.7096}"
1,if you are a totally out of control buddy holly fan like i am then this book is a must have for your library it adds a great deal of information about buddy and his performances in england and is well written and researched with some great bibliographic information,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9337}"
1,very simply i was unable to put this book down not unlike some of the other reviewers i too was on my way to boston on business whilst reading this glued to my seat book for the first time i can say that i was pleased for all the flight delays as i managed to finish reading this book on route i am an avid reader and can say without reservation that rapid descent was easily as good as any of the books being written by some of the better known authors such as crichton grisham cook etc to name a few of my favorites well done dr jack whens the next one,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.9451}"
1,yes by reading every review we all know by now that sheri is a wee bit annoying and her participants are an interesting sort of people and yes it did put my husband in a coma like trance everytime we watched it but everything in this dvd is so valuable i learned everything i needed to know through this dvd without taking more time off work to go to classes and since it was always available to me by the touch of a button i was able to review the important things while i was acually in labor i had to kill time waiting for my contractions to be  mins apart before we went to the hospital so i popped in the dvd and trust me my husband was no longer in a trance he was taking notes this was my first child and thanks to sheri my labor was only  hour and i only pushed for  mins  good ones and he was out i think doing what sheri says and waiting till your dialated  cm before you get an epideral was really key,"{'neg': 0.053, 'neu': 0.818, 'pos': 0.129, 'compound': 0.9317}"
1,my husband and i got more out of this than the free classes the hospital nurses give weve been able to watch it over for things we missed there is tons of useful informationtoo much to take in at once i love having it becasue if i forget something i just rewatch that section its helped us become familar with the terms the nurses use and we have great information for question asking when we go to our dr apts,"{'neg': 0.044, 'neu': 0.799, 'pos': 0.157, 'compound': 0.9081}"
1,i really enjoyed this dvd it provided good content at a nice pace i highly recommend this dvd,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.9019}"
1,when i was  months pregnant im desperate to take child birth class in order to help me have normal delivery i searched over the net the best detailed class voila i came accross this product on one of my searches i never had second thoughts of ordering this product i regularly viewed and applied all the techniques taught on dvd it really works i had an easy labor plus i had normal delivery superb i recommend this dvd for those who wanted a modern and comprehensive child birth class  margery bermejo davao city philippines,"{'neg': 0.021, 'neu': 0.808, 'pos': 0.171, 'compound': 0.9442}"
